id_comentario	comentario	rotulo
UgxSfYy3NfNHRqb31lV4AaABAg.9UEDjZXfY9g9UIitc2tQOM	mateus kkkkkkkkkkk	0
UgxWSiSCmcQ9YwIOCbt4AaABAg	parabenss herois	1
UgwKLPlLOZmbkgLbbZ14AaABAg	fique rico ou morra tentando	0
Ugx4WX-StFNLSuieT9F4AaABAg.9UCzUhSvf7D9UGgisR3eVG	mateus parabens aos policiais que eliminem muitos mais e nos ajudem a viver sem essa praga que nos assola bandido bom e bandido morto	1
Ugytviq1brZYZoCn3854AaABAg	vinte e cinco criminosos nao sao suspeitos pmmg e prf transformam 25 criminosos em excriminosos esses nunca mais irao cometer crimes essa e a verdadeira justica alguns juizes  amiguinhos deles devem estar muito putos  nao poderao dar habea corpu para os vagabundos parabens as equipes envolvidas na operacao	1
UgwxC7tQCJVaMIuuSlx4AaABAg.9UCvD1EVv669UCve90qGC-	nois somu brabu memo kkkk	0
UgxPTYL8EL9z2Cdhyg14AaABAg.9UFuG0cPO8B9UGImxKTu3s	compromisso km	0
Ugz7q8cSqUXwojaCy2d4AaABAg.9UCyYwq8k1S9UGlwOzViXo	26 amigos do bolsonaro morreram	0
Ugwt8ZRVgI9a6rNanwB4AaABAg	o meu querido quem usa carro roubado armas fuzis produtos de incendios  nao sao suspeitos  sao bandidos mesmo desqualificados predestinados a morte e o inferno nao tem escapatoria e nao chorem por estas vidas sao lixos da sociedade me desculpe os familiares vcs ganharam a paz cada um dara conta de si  acho bom nos convertermos uma hora dessa morre o bandido e o inocente	1
UgyrtbK-Et5XSqCjR914AaABAg	cpf canceladossabe o que eu tenho pena das maes de  cada umeles plantaram agora vao colher e nao mais vao colher	1
UgyCcqke6dVUESbfYCd4AaABAg	eles eram bonzinhos faziam churrasco festa dava bom dia achei foi pouco	1
UgzKSEmTPFs2r1ru-C14AaABAg	pbens  pmmg trabalho exemplar para todo brasil	1
Ugz_iTCVW3LnmcYfFjZ4AaABAg	parabens a inteligencia das policias envolvidas e em especial a linha de frente  parabens	1
UgzBf_g31gG6DCgrANB4AaABAg.9UCpUzEMtF59UCx_xFJOcP	matheus matias concordo	0
UgzC6zGay-rozVl9ZIh4AaABAg	vao rroba no inferno	1
UgwYHbK3IgOxURwW0-B4AaABAg	voce sabe onde  fica o inferno   no final de uma vida sem cristo so jesus cristo salva voce desse destino eterno e terrivel arrependase de seus pecados e aceitao como seu unico salvador	0
UgwzFrhomGhQ0uoy5jp4AaABAg	parabens  pela acao  desses  policiais bandido bom e  bandido  morto	1
Ugy4Zj5ubky1RmbURRN4AaABAg	parabens a policia	1
UgycWAAOUGI9z6Om2fx4AaABAg	suspeito ah vao a merda	1
UgziAcdfWImvRT2eWqh4AaABAg	onde estao os tais direitos humanos para se manifestarem mediante essas mortes	-1
UgyqCkydukJ2uQxklah4AaABAg	gloria a deus	1
UgzQJlWeK448lqKwvC14AaABAg.9UC_wcsj7A99UF8dwAz7vJ	thlax inocentes deve esta confundindo o estado	0
UgxATQYUHYPL2KQ4FhF4AaABAg	parabens a todos os policiais  vcs sao uns herois	1
UgzWZkycUzAqaou9_tx4AaABAg	parabens aos policiais que sirva de exemplo a outros ladroes	1
UgwTTA_4eVmTvXXIPYZ4AaABAg	parabens aos guardioes da patria e familias de deus	1
UgzyZwh4jeVdNDJ0uUx4AaABAg	parabens sem palavras	1
Ugx2mM88nWClQy5XZZV4AaABAg	substituir para criminosos	0
UgyApM4CdcvKKO9LpC94AaABAg	pmmg e braba	1
UgzzKzk7eWwpxlEQtWx4AaABAg	essa operacao foi bem feita	1
Ugzx788RUnDH5PwzChF4AaABAg.9UFiYThdgEL9UGfRau9Pv5	fabulous joker kkkkkkkkkkkkkkk ne mano	0
Ugw-aVfPVmYO8l-Ax9J4AaABAg	a policia tem que chegar chegando mesmo foi boa kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk	1
UgxQEsA8F3U3j-vsfkB4AaABAg	so deus na causa mesmol misericordia esses foram cedo escolha errada  daqui ha 100 anos nenhum de nos estaremos vivos tbem  ja sera outra geracao	0
UgwnqkeeRLLwp4IjsYp4AaABAg	finalmente um jornal decente eles sao criminosos que morreram em confronto com a policia nao suspeitos que foram mortos pela policia as outras emissoras sao uma vergonha para a informacao	1
UgxHwcr3pxBeYP3THs14AaABAg	parabens aos policiais mineiros  agora o novo cangaco achou o deles muitas vidas de inocentes foram poupadas com essa acao	1
Ugwparh4_9W5rfri_Oh4AaABAg	agora vai vir os direitos humanos foda se bravo a esses policiais	1
UgzrgD10G1JxfBuMn0l4AaABAg.9UCoerp340X9UDtJ4hL_u9	r r kkkkkk foi nao meu amigo analise a entrevista do comando da prf eles ja estavam sendo monitorandos so houve a confirmacao logico pela dona da casa kkkkk isso vc tem razao	0
Ugy45Te2zWYwebGL4Xt4AaABAg	fale de onde eles sao 8 anos de assalto a banco pode ser a mesma quadrilha 	0
UgzQq6NMA876K_FN1Vt4AaABAg	kkkkkk parabens aos policiais esses bandidos cotocos so sabem apontar fuzil pra civil se bater de frente com operacional morre tudo hahaha	1
Ugy-kmi1YvsImJrnCzN4AaABAg	parabens a todos os policiais envolvidos	1
UgweQJ_zng2IdoywKqN4AaABAg	26 suspeitos e meu ovo foram cancelados 26 cpfs de pilantras vermes cebosos	1
Ugy1a_hdNgYHgP5AbHh4AaABAg	nossa policia merece conserteza equipamentos de qualidade para poder agir	1
Ugxhh4-TXv3Y4TfcBN14AaABAg	e isso q eu gosto a policia tem que resolver no terreno para que a justica nao dar chatices de voltar a cometer	1
Ugw3SZ36vXQi9m3zZYV4AaABAg	como sempre pmmg agindo com toda forca varios cpfs cancelados  parabens a todas autoridades dessa operacao	1
UgwvTzsl0ixmvZ3BweR4AaABAg	a questao e resistencia neh pegaram todos dormindo e chacina assassinato sao bandidos certo entao porque nao fazem com os bandidos do estado e empresarios muito mais perigosos alem de falar que policiais sempre estao enviar lividos em enxurrada de crimes ou comandam milicias ou a lei e pra todos ou pra ninguem sao bandidos sim mas sao os menos bandidos do paisunico alivio para a populacao gado que vive sob a opressao dos bandidos milicia e politicos	-1
Ugz-6ER4d0rzEcuTSsZ4AaABAg	em minas  gerais  nao  tenta nao  kkk o povo  mineiro  cangueta  mesmo  kkkk parabens   bandido  bom e  bandido  morto	1
UgzHq1DUP4Ij7-N05sR4AaABAg	lazaro vai ganhar 26 coleguinhas no inferno	1
UgwfVpSFVvYE9_B7PfV4AaABAg.9UDO28h7a529UG9px7A806	sou de campo grande ms tambem rs	0
Ugwy2bcGMvbzhuMJ8ll4AaABAg.9UDL21gKQSC9UG4wyLwFVP	serafim mendes costa kkkkkkkk tu e doente	0
Ugzc4CneLqFy-A9CvO54AaABAg	vi emissoras chamando uns especialistas que nao sabem de nada do que falam ja o convidado ai sabe bem do que esta falando	0
UgwfA8zv2MiP0VBAUPB4AaABAg	parabens a policia	1
UgzavkZZlRtSXiXDdrZ4AaABAg	politicos que sao bancados pelo trafico de drogas devem estar chorando muito por essas perdas	1
Ugx4WX-StFNLSuieT9F4AaABAg.9UCzUhSvf7D9UGWKgRr7lW	esse mateus esta copiando esses comentarios e mandando pra cada comentario	0
UgyF-KcMSZzhJH0rDeB4AaABAg	proverbios cap 19  arc 23 o temor do senhor encaminha para a vida aquele que o tem ficara satisfeito e nao o visitara mal nenhum	0
Ugy-QBhOfqlgS4g4c6d4AaABAg	os pm colocaram ate o caseiro no meio da confusao ele guardava os explosivos	1
Ugxh_y67n9LBqr6WXVt4AaABAg	parece que a unica morte a lamentar foi a de um caseiro se eu nao estiver enganado estava esse no lugar errado na hora errada	1
UgzQJlWeK448lqKwvC14AaABAg.9UC_wcsj7A99UGV3DnmxTx	ricardo lohem como falou merda heim respeite o regionalismo em cada estado seu troxa aqui em minas a pm sempre foi assim e sempre sera nao atoa que e a mais antiga pm do brasil e a mais respeitada e eficiente	1
Ugys1Vf27NX5SBRCXjJ4AaABAg.9UCb3Pe77uM9UCzAXYf0kA	kkkkkkta  louco quer intoxicar os urubus	0
Ugzvub07HS9zkbN0VBp4AaABAg	otima noticia	1
UgzRsrhxyjSPL01TTE54AaABAg	faxina perfeita vai servir de licao p quem quiser tentar novamente	1
UgwIKjw9P0aHOpg5LDt4AaABAg	este dudu e o pior reporter que ja ouvi na vida agora quanto ao asasinato foi perfeito nao sobrou um vagabundo tem que condocorar todos os policiais com um premio  quero dar meus parabens a policia por esse belo trabalho	1
UgzU_qxGBmEkQR1q1xd4AaABAg	7 a 1 pra policia	1
UgzBGWl_ucAx6AEcgMx4AaABAg	parabens pros policiais foi uma grande limpesa	1
UgzyExFojQ5uqVaqExJ4AaABAg	tira essa tarja de suspeitos sao vagabundos dispostos a tudo para conseguirem exito em suas acoes parabens a pmmgprfpc de minas gerais	1
UgxzgpFKCFeKRZzgiYV4AaABAg	parabens aos policiais que atuaram nessa operacao gracas a deus nem um policial ferido	1
Ugz5K8Xv6AqQptDhd0t4AaABAg	nossa tantas mortes meu deus porque  no prende nao matar  muito crimes senhor	-1
Ugz4hKs7btMx9oH2O5N4AaABAg	se o brasil todo adotasse essa operacao policial o crime organizado e a bandidagem acabariame pq a legislacao permite que isso nao acabe	1
UgwZUcYZzhwTtkp_WPp4AaABAg	que bela limpeza	1
Ugz0-_0Kzqrvbxm3irZ4AaABAg.9UGfesHfkQI9UHIHD-vg36	heider dideriksen olha acho louvavel nao mas pena eu nao tenho de ladrao	0
UgyiCenKz3SJpUWsvu94AaABAg.9UFj7UHCgyA9UG8ivwWuVF	eduardo souza ne poderiam deixar um vivo esperar ele ficar sem municao e depois imobilizar ele pra interrogatorio nao deve ser complicado no meio de 26 bandidos armados ate os dentes pegar um vivo	-1
UgxB5oRPdl7jJs9ZJjB4AaABAg	um cheiro de execucao  misturado com x9 fummmmmmm	0
UgyUF0bpc99duTi4foV4AaABAg	gracas a deus ainda temos boa policia nesse brasil	1
Ugy7dlg4h2KZLs3MKgZ4AaABAg	parabens a  policia	1
UgyHWyZ5w5htGyC6ICx4AaABAg.9UH_6ydh2599UH_MysivNy	nao gado so e estranho 25 pessoas serem mortas sem nenhuma testemunha sendo que isso mais parece queima de arquivo vcs sao muito gados	-1
UgwdyoLmY6fRc-0Q7nB4AaABAg	que blilhante atuacaonenhum policial sequer ferido parabens guerreiros	1
UgzZ3OZeDJ3MvpZ6buZ4AaABAg.9UDWmQ5J_u_9UDX74tyCCf	aqui e assim	0
UgzT6tM0fFHMDVIwzyB4AaABAg	vamos acabar com a mamata do bolsonaro tambem avante	0
Ugx2Bn453xxmlRzr_7t4AaABAg	avaliar conduta deixa quieto  e melhor 	0
UgzLfuVSuycdoDGjsz94AaABAg	mesma coisa que aconteceu no ceara na cidade de milagres	0
UgyhZFccA-Sps9slwIx4AaABAg	que sirva de exemplo para todos que acham  que a policia nao dara a resposta devida a esses marginais  deveria enterrar esse  monte de lixo  em vala raza 	1
Ugyc7TdUwPnpLTP48tF4AaABAg	eles nao pode fazer isso essa policia corrupto sao apenas vitima da sociedade lulaeleito bozonacadeia	-1
UgwXn1ffUAhe4en-5rx4AaABAg	esse armamento nao poderia ser revertido para as forcas de seguranca	0
UgxGrOFxEp873AHJ8pN4AaABAg	uma coisa e certa esses marginais estavam prontos para roubar matar e destruir uma excelente operacao que evitou que muitas familias de bem choranssem nos proximos dias parabens a esses maravilhosos policiais	1
UgwWV5wPhwYR8v-rxcx4AaABAg	segundo a reporter um morador que nao quis se identificar e que mora ao lado da casa onde houve o confronto kkkkkkkkkkkkkk	0
Ugwt2M6C81LNFP-wsd14AaABAg.9UCWbomBaF79UCeXjmXv_t	irene costa  essa foi a maior prisao que a policia de minas fez so que dessa vez nao tem como soltar eles pra perturbar ninguempois eles estao presos de verdade	1
UgwNfRawj_YrdCaa37V4AaABAg	parabens aos nossos herois brasileiros nossos policiais de todas as categorias	1
Ugyb2sT7pR_vgB5m5KN4AaABAg.9UCojJ7Y2kD9UFZP3fgZ25	adilmar dos reis cobos so temos partidos de esquerda	0
UgzpU8ue3YWc9t6n9xV4AaABAg.9UCWcVjaprv9UD2o8Ny2KO	jeffrey sem nocao vc	0
Ugy69joMiFd34VwP9kx4AaABAg	sucesso total o stf nao ira soltar desta vez	1
UgzOPkUWGue_ibsrqTN4AaABAg	tropa nota 10	1
Ugwv_TWEFqbQe9nRg8B4AaABAg	melhor noticia do ano	1
UgwVXuYOw22BfK2DBG54AaABAg.9UGPtaCCtQe9UIXXKdrZ2g	marcos venicio foram pro inferno os vagabundos parabens pra policia	1
UgwYSD8PtWaZB-OsJI14AaABAg	ninguem tem o direito de tirar a vida de ninguem mais entre um pai e mae de familia e um policial um cidadao criancas etc e um marginal quem vc gostaria que fosse morto	0
Ugz-7cwO92LII05VY2x4AaABAg	conduta dos policiais que palhacada e essa rpz esses policiais foram verdadeiros herois mp e corregedoria da pm de mg deixem esses guerreiros trabalharem esses merecem e uma medalha de honra imaginem o estrago que esses bandidos iam fazer em putzz	1
Ugx61eo2W0zQPg1Rpx94AaABAg	a rede globe bandeirantes e cnn estao de luto junto com o pt	0
UgzR3wzcXn7e1CqqC7R4AaABAg	mais uma grande faxina da policia olha quanto lixo foi encontrado os que nao estavam tiveram uma chance pra mudar de vida e se entregar ao sr jesus enquanto a tempo	1
UgxioL5ggPZbR8024LB4AaABAg	mesmo que sejam bandidos o procedimento da policia  deve ser investigado nao sao pagos para executar bandidos assassinos	-1
UgzUegIO53_yGQ7-Bql4AaABAg	parabens para todos dessa o pe racao	1
Ugx043WvlVlHZx4zKDF4AaABAg	agora eles entendem pq as cidades do interior de minas sao tranquilasparabens pmmg	1
Ugwt4W7VnE8dceYPdyF4AaABAg	parabens aos policiais de minas gerais pelo excelente trabalho realizado	1
Ugx2AQWNmIl-faqCLid4AaABAg	parabens para estes policiaisbandidos ne pra prender naono lugar de alimentar eles no presidio tem q alimentar e o povo de bem	1
Ugw4bbBqBJUOKiZb_Xd4AaABAg	todo os aplausos aos policiais que trabalharam para o exito dessa operacaoparabens	1
UgwYz4U5Msv8_zS7pth4AaABAg	mineiro nao brinca nao uai so	0
UgxJRrqbq4Hy98vR8SB4AaABAg	e que essa semana a policia quadriplique esse numero	1
UgwKYtEjMA3Vu-ZNsSR4AaABAg	que coisa linda que a policia fez	1
UgyPo6ESvh8lFidY8QN4AaABAg	que suspeitos nada bandidos mesmo	1
UgzPds8saw6kToR2Xax4AaABAg	gracas a deus por nenhum policial ter saido ferido bela missao	1
Ugy5anpxD1WEvgrq86p4AaABAg	tenho tanto orgulho da nossa policia mineira que so posso dar meus parabens	1
UgzS0t-Yl4QReBb6h4V4AaABAg.9UG7Zk7PuzB9UGPf7WLUe5	concordo edilson eu peguei um pouco dessa epoca havia respeito seguranca excelentes escolas e hospitais brigouse tanto pela mudanca d governo ai deu no que os vagabundos anistiados voltaram e deixaram o pais a beira do caos e tem gente ignorante que almeja a volta de tudo o que nao presta mas enfim essa raca de hoje em dia com a pessima formacao escolar de uns 20anos para ca esperar o que	0
Ugw9zREYiZl_Z92dqDB4AaABAg	operacao surpresa excelencia da policia meus parabens	1
UgxJX4j342jXVVuEeuZ4AaABAg	faxina bem feitaparabens aos policias antes eles do que os moradores de bem	1
Ugyb2sT7pR_vgB5m5KN4AaABAg.9UCojJ7Y2kD9UFcNv8BcGI	isso foi uma queima de arquivo pela prf	-1
UgxZ8zLsnFQNfFmDXlZ4AaABAg	podia ter matado 250	1
UgwpoNYZBvNYMHCW9dp4AaABAg	parabenizo a nossa policia	1
Ugy9pQI-xnsj51eTEZF4AaABAg	parabens ao gate que nao deixou nem um pra contar a historia  se tivesse sobrevivido a justica ia ter colocado na rua no outro dia sem falar que nao e obrigada a abrir a boca  demorou pra ir abracar o capeta	1
Ugx_6Tmt09bV-QXwogZ4AaABAg	parabens aos policiais	1
UgzvUZ7SR9OI-u5kiP54AaABAg	parabens aos policiais do bope civil e militares toda vez que as policias trabalham juntas e so sucesso rs nao sao suspeitos sao bandidos mesmo  26 cpfs cancelados com sucesso gloria a deus	1
UgyYgELX-hn-r7-8Elx4AaABAg	parabens qap assim	1
UgzQJlWeK448lqKwvC14AaABAg.9UC_wcsj7A99UDD5GOv0XI	joao zanelli a corrupcao na parte da policia nao e muito grande	0
UgwyWQJo1jDaJ9-OZE54AaABAg	ja tem pessoas dizendo que nao pode agir assim mas os meliantes podem sem duvida arrasar com a populacao e nao tem problemas algum parabens aos policiais a inteligencia das policias	1
UgzZ4H4-bMJdDh6kqqV4AaABAg	xau xau amigo kkkkkkkkkk	0
UgwFxyiXOT7Q8gacUT14AaABAg	record esta batendo um bolao reportagem exemplar	0
UgzIF2EgeXjSEcg3csR4AaABAg.9UD-2XMATMF9UINjIK2Eh5	teste ferramentas com certeza kkkkk	0
UgxXy14xZzGEPBBhx5V4AaABAg	mataram a mando de quem sera que os chefoes morreu certeza que nao tudo bem que eram ladroes  aqui morre bobos pobres os grandes expertos trai entrega e escapam vivos tem gente grande muito grande comandando essa quadrilha e que ta bem vivos preparando	-1
UgycwGM8c0inX9LlQvF4AaABAg	bandido bom e bandido morto	1
UgwIMlL50V7XxZTzS314AaABAg.9UCZpzxJSdW9UDKIXjSmSI	sgt davi esta assistindo muito tropa de elite	0
UgybCRNEWliOrFVooH54AaABAg.9UCbbcTeLy29hywoYSoER0	kalebe heder lima sousa missil russo nesses banqueiros europeus fdp	0
UgzqPE25bV6UkwNRoE54AaABAg	esses bandidos ai tava preparado n	0
Ugx3jh1S2tTfkkjg0_14AaABAg	vejo aqui um monte de troxas pagando pau para os policiai que nao fizeram nada mais que a obrigacao deles	-1
UgxxmRgl0vGbQOlJ2al4AaABAg	parabens pelo otimo servico prestado a populacao de bem e bandido bom e bem assim igual a cerveja gelado e encima de uma mesa	1
UgxpO5rjepfr4NVUhlR4AaABAg	parabens aos policiais	1
UgylQChA-4bzsI-PV994AaABAg	oooooo policia boa viu essa do estado de minas	1
Ugweh3UzN-1csw4OUUF4AaABAg	aqui em minas bandido bom e bandido morto	1
Ugw5JYam-zv9yVfoi2x4AaABAg	meu deus acorda os bancos rouba muito mais o sistema quer isso mesmo quando comecar a fome que for pra rua cacar comida eles podem te matar tambem e o sistema e os jornais vao falar o mesmo	0
Ugy4dUe-xb4tk81qCCx4AaABAg.9UDWv_wHTYc9ULLR0_O9gd	verdade irmao	0
UgwLqcctaRdPQEvreeF4AaABAg	policiais nao vao pra matar mas criminosos vem pra morrerem continencias a corporacao	1
UgyTxXJc4o4MEFmsSDV4AaABAg	parabens aos policiais verdadeiros herois	1
Ugx4tDISdrlqojBMxVt4AaABAg	o grr tava la	0
UgxP5bEChBeUAKmWsAR4AaABAg	jogo ao vivo atletico	0
UgwRgjASG3oOq8zXXnN4AaABAg	queima  de arquivo 	0
UgwLUI4I29fn_0901y14AaABAg	parabens a todos os policiais envolvidos nesta grande operacao	1
Ugw9coCm69QQkL2Kb7h4AaABAg	ah agora eu intendo quando o meu tio fala o diabo bate palmas e sorrir quando eu aberto a gatilho 	0
Ugzzif5dYux113_QExx4AaABAg.9UDbCydgQV99UGZN_-MHxx	e que os policiais nunca se machuquem essa e a maior vitoria deus cuidou de cada policial porque o risco foi enorme	1
UgxYScWfpnCiZ6Xkh2J4AaABAg.9UFfN1cHf7r9UFhaPwlPvh	no inicio  falavam 25mas  afinal  aparece mais  um bandido e terrorista e criminosofs pior especie humanao satanas  ja  os  recebeu  no infernoklkkkkk	1
Ugwx-vaHQdONwLJApU54AaABAg.9UDLYnuaoJ09UG2Hn3iY66	com certeza politicos sem vergonha e so o que tem nos dias de hoje	0
UgyAUyjOMLI2StEl_kZ4AaABAg	morreu parabenspolciaisgrande limpaquevocesfizerao essesnaoencomadaomais estesforaoabracarosamigos dolula	1
UgzyXkTXO17N_UwUH394AaABAg	agora o dono do sitio saia do pais	0
UgzPB8Amh8SaJQWnvT54AaABAg	parabens minas gerais	1
Ugzz3ChlfRHrvsT2vwF4AaABAg	nossa policia ja mais poderia ser investigada agora vem oab direito humanos defender este tipo de gente fica bem mais dificil so defende bandidos aque ponto chegarmos que pais e este	1
UgwSRzfpCZUaLEHdsKJ4AaABAg	estao de parabens merecem medalhas cada policial que participou da operacao salvaram diversas vidas e varios milhoes em roubos menos 26 vermes pra incomodar	1
Ugwm2zFvQXyPY10i-0h4AaABAg	boooooa so guerreiro na policia	1
UgzJR8gIDsvqOYEUdI94AaABAg	26 cpf cancelados	1
Ugx-pZRYO_wVJhtqAgV4AaABAg	parabens a todos policiais pelo excelente trabalhodeus abencoe e os proteja sempre nossa policia mineira	1
Ugwi5RBLX20e414sbWd4AaABAg.9UFXpfcAGv99UGGrNp_6db	parabens  a policia	1
UgyL0NRRwuixQ7RXLfV4AaABAg	o pt esta de luto	0
UgwDnRNq1f__YAAlYlp4AaABAg	essa policia mineira agiu erradodeviam receber os rapazes com flores e chocolatesonde ja se viu parabens pmmg	1
Ugxa1xrVWwdi7ECIY9N4AaABAg.9UFBGwaGdx79UzShqygmev	nick que temuma coisa a ver com a outra assista e aprenda a observacao dos ambientes e as antenas ligadas e que permitem  nao so pra inteligencia da policia se antecipar ao crime organizado mas tambem ao cidadao comum perceber e se prevenir  na hora e local ou avisar a policia sobre atitudes e pesdoas suspeitas so criticar e choramingar nao ajuda em nada abrir os olhos e ter stitude de cidadao atento e conciente sim	0
UgxgmwScVDp-NlqkTzF4AaABAg.9pKZYItNNK29rsL0qGo7cO	max henrique kkkkkkk so tem cachaca	0
Ugw5NOEB4STUVGs428F4AaABAg.9UDNB1a6V8z9ULF2DzA1YG	fernanda maria nao basta ser burra tem que ser cega tmb kkkkkk	0
UgzXTjbFoM8lsW3MTzF4AaABAg	excelente  monte de cpfs de vagabundos cancelados	1
Ugw3n9VBma-oVcg-EVt4AaABAg	so mandar entregar agora	0
UgxxItIe8h_RwYA_z1p4AaABAg	sergio joinville sc  sou funcionario do bb parabenizo a todos envolvidos militares e policiaiso crime precisa entender que aqui existe ordem a criminalidade encontra amparo no stf que um pessimo exemplo soltando bandidos corruptos e revogando decisoes de varios juizes um atentado a democracia	1
UgxbTzBEgoihjiDsPLV4AaABAg	minha cidade varginha  parabens pelo trabalho dos policiais militares e prf	1
Ugxt2v7OFYskZYWEsYp4AaABAg.9UGR_50A_u09UGRxlvw2JP	uiiiiiiii leve um pra sua casa	0
Ugy3CbMM_3jPgSlYYAd4AaABAg	a moleza acabou gente pessoal da seguranca brasileira porque tanta demora para mostrar quem e que manda numa democracia nossa nao e de hoje que esses malfeitores se acham o rei da cocada olha do tempo que venho assistindo a todo tipo de invasao e explosao de pequenas cidades ufa so agora que veio o recado carregado de deliciosas balas para os meninos fora da lei chuparem o negocio ficou tao lucrativo que os facinoras nao se contentavam mais com cidadezinhas pequenas ja estavam nas cidades de porte medio kkkkkkkkkkkk nao demora eu tenho impressao que cercariam sao paulo minas rio de janeiro ops o rio ja esta cercado faz tempo brasilia ops brasilia tambem esta cercada faz tempo desculpa o deboche	1
Ugw2C2G9uAQtWs38QUJ4AaABAg.9UDGaxJRbmL9UIdioJMpOT	meninos do brasil  amigo assiste o canal do nosso amigo eduardo marinho e tu vai saber como funciona o sistema 	0
UgzVX_AQwkjCzZ6hQBV4AaABAg	sera que algum bandido ou faccao vai pilantrar mais em varginha kkkkkkkkkkkkkk cidade era conhecida pelo et  de varginha agora vai ser reconhecida pelos pm brabos  e caixao infinito   e vela preta  pra cima da vagabundagem	1
UgwTv0pJo6EKvhYjN7t4AaABAg	mais 26 companhias para o lazaro no inferno kkkkk	1
Ugz0V-7igMPJGaUijMx4AaABAg	poxa so 25 que maravilha	1
UgxI24hJCmrp6ajDbx94AaABAg	ahhh ta sei parabens pm e prfnossos herois     belissimo trabalho justica	1
UgzAd1fUmqEbaJfoVbV4AaABAg	parabens prfparabens grrparabens policias de minas gerais	1
UgxE8_nFoJ4112hTsql4AaABAg.9UGQlsfj5xT9UIJaTAU-yd	somente dois partidos politicos no brasil para nao sermos enganados assim saberemos quem esta do lado certo	0
Ugyv2441ETwUvJC1mXB4AaABAg	bandido bom e bandido morto parabens aos policiais pelo excelente trabalho 26 a menos	1
UgziU8ls6zwylcs504h4AaABAg	parabens aos policiais	1
UgxQ-8oEmGX86sLcYQ94AaABAg	26 canalhas a menos isto pode fazer o pinguco de 9 dedos perder a eleicao	1
UgyxKMOvajbYTQ8yIal4AaABAg	que maravilha 25 cpfs cancelado	1
UgyVH0hwfE6PKwc00ct4AaABAg	menos vinte   cinco vagabundos a menos na terra  parabens a todos os policiais 	1
UgxbUI5RIQUuXRPuzKp4AaABAg	na pior da hipotese a policia salvou a vida de no minimo 52 pessoas honestas cada um desses vagabundos ainda matariam por baixo duas pessoas cada entao a policia temperou o bando com sal grosso e pimenta kkkkk	1
UgyGF6LkNZ4Kap24hx14AaABAg	faxina geral	1
UgwIraAxHfHegAK6a0h4AaABAg	parabens a policia	1
UgxNZ3V6SunRz8rz1Vt4AaABAg	pior kue igual a rato morre 25 nascer 50	0
Ugz_RiIeWby_Yr-rszV4AaABAg	tem mais e que comemorar pq se prende daqui a pouco ta solto aterrorizando a populacao	1
UgxEwdy9VrFkBUkfbNx4AaABAg	que lapada 25 meu fi meu fi vc vai ver coisa	0
UgzaTfhQ1iLsD0kyi_d4AaABAg	guerra e guerra fodase para esses criminosos	1
UgzaGem9e1Dqofzq-Bx4AaABAg.9UDK7xD68sP9UGGmdrjPm2	tulio humberto maravilha canal fake criado em 25 de outubro de 2021 muito recente pra ser verdadeiro vc esta sendo pago para espalhar fake news por algum empresario ou politico bozonarista ou mesmo  pela famiglia bosta nagua	0
Ugxxa7KsjdQJEQi3d5F4AaABAg.9UCs94Bi9m59UCxQz7PCGy	o caso ufologico de varginha e real o alienigena capturado foi bem encaminhado para as forcas cientificas dos eua	0
UgzspLdmiQXTbmqWSSV4AaABAg	nao seria a familia alcolumbre que esta financiando estes bandidos	0
UgwnIeOJX0nOYeLm-nl4AaABAg	me chamou a atencao  a prf participando deste tipo de operacao policial ou sera que foi um apoio de ultima hora por que nao a policia civil alguem sabe dizer 	0
Ugz7aUKYzVxuYJ042GB4AaABAg.9UFSv7e3aTc9ULQL0q5sNC	ai de vos brasil os criminosos fortemente armados atiraram contra os policiais a policia revidou de maneira adequada	1
UgxbSYqT6rEUo3fVUfN4AaABAg	25 cpfs cancelados de uma vezuhhhhuuuuuu	1
UgzaH843_g7hSa_M_D54AaABAg.9UD0riPKdyh9UEIfvBkUZu	quem tem  a obrigacao de dar dinheiro a esses mercenarios do sistema e a febraban   os mais interessados no caso se e que voces tem capacidade de entender meu raciocinio	0
Ugx_5pM6wzJ5TIgaQfx4AaABAg	imagine estes filhos do diabo tinham armas e um arsenal para fazer uma guerra e tem gente da esquerda lamentando pelos meliantes parabens policiais	1
Ugx7lcZwNrsnuk6QGVZ4AaABAg	e isso ai criminoso nao  suspeito que nem diz esses lixo de jornais	0
UgzpU8ue3YWc9t6n9xV4AaABAg.9UCWcVjaprv9UCyeMfyr8b	jeffrey melhor fazer isso do que se preso	0
Ugxi52xoi5R_3sMbHuV4AaABAg.9UCrq76O8009UF4t93NzYg	ph do ytb alem da policia de sp e rj	0
UgzJuSRUC6g1G6cE2Gp4AaABAg.9UDJ5SmSyhb9UQiEuHUzNi	paulo f paes fidelis vdd kkkk	0
Ugxu5rsa8oy7WxU15TN4AaABAg	brilhante operacao parabens aos policiais	1
UgynP8Se4bSUlIVPzwR4AaABAg	servico de inteligencia de parabens por esse belissimo trabalho barrando essa gigantesca acao criminosa que iria acontecersabese la quantos inocentes pais de familia teriam suas vidas ceifadas nessa acao que eles estavam preparandodeus derrame seu amor em coracoes de pedra desse tipo de pessoas  para que o odio nao encontre o minimo espaco em suas vidasdeus pode tudodeus transforma tudoso o seu amor faz a vida ser mais bela	1
